"country_name","Quarter","Type1","Type2","Type3","Type4","Type5","Type6","Type7","v2x_libdem","v2x_regime","pandem","panback","discrim","ndrights","merepfact","merepgov","merepoth","meinf","mevhar","mephar","govdis","pomviol","milinv","leglimit","melim","emlimit"
"Philippines","Q4",0,3,2,0,0,0,3,0.286,1,0.4,0.3267264,0,1,1,1,1,2,0,0,0,2,1,2,1,1
"Philippines","Summary",0,3,2,0,0,0,3,0.286,1,0.4,0.3267264,0,1,1,1,1,2,0,0,0,2,1,2,1,1
"Poland","Q2",0,0,0,2,0,0,3,0.5,2,0.25,0.25,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"Poland","Q3",0,0,0,2,0,0,3,0.5,2,0.25,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Poland","Q4",0,0,0,2,0,0,3,0.5,2,0.25,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Poland","Summary",0,0,0,2,0,0,3,0.5,2,0.25,0.25,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"Portugal","Q2",0,0,0,0,0,0,0,0.817,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"Portugal","Q3",0,0,0,0,0,0,0,0.817,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"Portugal","Q4",0,0,0,0,0,0,0,0.817,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"Portugal","Summary",0,0,0,0,0,0,0,0.817,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"Qatar","Q2",3,0,1,0,0,0,3,0.086,0,0.35,0.1100456,3,0,1,1,0,0,0,0,0,1,0,0,0,NA
"Qatar","Q3",3,0,1,0,0,0,3,0.086,0,0.35,0.1100456,3,0,1,1,0,0,0,0,0,1,0,0,0,NA
"Qatar","Q4",3,0,1,0,0,0,3,0.086,0,0.35,0.1100456,3,0,1,1,0,0,0,0,0,1,0,0,0,NA
"Qatar","Summary",3,0,1,0,0,0,3,0.086,0,0.35,0.1100456,3,0,1,1,0,0,0,0,0,1,0,0,0,NA
"Republic of the Congo","Q2",0,0,0,0,0,1,3,0.099,1,0.2,0.0713592,0,0,1,1,0,1,0,0,1,0,0,2,0,1
"Republic of the Congo","Q3",0,0,0,0,0,0,3,0.099,1,0.15,0.0535194,0,0,1,1,0,1,0,0,0,0,0,2,0,1
"Republic of the Congo","Q4",0,0,0,0,0,0,3,0.099,1,0.15,0.0535194,0,0,1,1,0,1,0,0,0,0,0,2,0,1
"Republic of the Congo","Summary",0,0,0,0,0,1,3,0.099,1,0.2,0.059466,0,0,1,1,0,1,0,0,1,0,0,2,0,1
"Romania","Q2",0,0,1,0,0,0,1,0.434,2,0.1,0.0982576,0,0,0,0,0,1,0,0,0,1,1,2,1,1
"Romania","Q3",0,0,0,0,0,0,0,0.434,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"Romania","Q4",0,0,0,0,0,0,0,0.434,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"Romania","Summary",0,0,1,0,0,0,1,0.434,2,0.1,0.0327525333333333,0,0,0,0,0,1,0,0,0,1,1,2,1,1
"Russia","Q2",0,0,1,2,0,1,3,0.099,1,0.35,0.1248786,0,0,1,1,1,2,1,0,1,1,0,0,0,0
"Russia","Q3",0,0,0,2,0,1,3,0.099,1,0.3,0.1070388,0,0,1,1,0,2,0,0,1,0,0,0,0,0
"Russia","Q4",0,0,0,2,0,1,3,0.099,1,0.3,0.1070388,0,0,1,1,0,2,0,0,1,0,0,0,0,0
"Russia","Summary",0,0,1,2,0,1,3,0.099,1,0.35,0.1129854,0,0,1,1,1,2,1,0,1,1,0,0,0,0
"Rwanda","Q2",0,0,1,0,0,0,3,0.154,1,0.2,0.1042272,0,0,1,1,1,2,0,1,0,1,0,2,0,NA
"Rwanda","Q3",0,0,0,0,0,0,3,0.154,1,0.15,0.0781704,0,0,1,1,1,2,0,1,0,0,0,2,0,NA
"Rwanda","Q4",0,0,0,0,0,0,3,0.154,1,0.15,0.0781704,0,0,1,1,1,2,0,1,0,0,0,2,0,NA
"Rwanda","Summary",0,0,1,0,0,0,3,0.154,1,0.2,0.086856,0,0,1,1,1,2,0,1,0,1,0,2,0,NA
"Saudi Arabia","Q2",3,3,0,0,3,0,3,0.04,0,0.6,0.09216,3,1,1,1,0,0,0,0,0,0,0,5,0,NA
"Saudi Arabia","Q3",3,3,0,0,3,0,3,0.04,0,0.6,0.09216,3,1,1,1,0,0,0,0,0,0,0,5,0,NA
"Saudi Arabia","Q4",3,3,0,0,3,0,3,0.04,0,0.6,0.09216,3,1,1,1,0,0,0,0,0,0,0,5,0,NA
"Saudi Arabia","Summary",3,3,0,0,3,0,3,0.04,0,0.6,0.09216,3,1,1,1,0,0,0,0,0,0,0,5,0,NA
"Senegal","Q2",0,0,1,0,0,1,3,0.561,2,0.25,0.246279,0,0,0,1,1,2,0,1,1,1,0,2,0,1
"Senegal","Q3",0,0,0,0,0,2,0,0.561,2,0.1,0.0985116,0,0,0,0,0,0,0,0,2,0,0,0,0,NA
"Senegal","Q4",0,0,0,0,0,2,0,0.561,2,0.1,0.0985116,0,0,0,0,0,0,0,0,2,0,0,0,0,NA
"Senegal","Summary",0,0,1,0,0,2,3,0.561,2,0.25,0.1477674,0,0,0,1,1,2,0,1,2,1,0,2,0,1
"Serbia","Q2",3,0,1,0,3,2,3,0.254,1,0.6,0.4547616,3,0,0,1,0,2,1,1,2,1,1,4,3,1
"Serbia","Q3",3,0,0,2,0,2,0,0.254,1,0.35,0.2652776,3,0,0,0,0,0,0,0,2,0,1,2,0,0
"Serbia","Q4",3,0,0,2,0,0,0,0.254,1,0.25,0.189484,3,0,0,0,0,0,0,0,0,0,1,2,0,0
"Serbia","Summary",3,0,1,2,3,2,3,0.254,1,0.6,0.3031744,3,0,0,1,0,2,1,1,2,1,1,4,3,0
"Sierra Leone","Q2",0,0,0,0,2,0,3,0.395,2,0.25,0.238975,0,0,0,1,0,0,0,1,0,0,1,3,0,1
"Sierra Leone","Q3",0,0,0,0,2,0,0,0.395,2,0.1,0.09559,0,0,0,0,0,0,0,0,0,0,1,3,0,1
"Sierra Leone","Q4",0,0,0,0,2,0,0,0.395,2,0.1,0.09559,0,0,0,0,0,0,0,0,0,0,1,3,0,1
"Sierra Leone","Summary",0,0,0,0,2,0,3,0.395,2,0.25,0.143385,0,0,0,1,0,0,0,1,0,0,1,3,0,1
"Singapore","Q2",3,0,0,0,0,0,3,0.345,1,0.3,0.27117,3,0,1,1,0,0,0,0,0,0,0,0,0,1
"Singapore","Q3",3,0,0,0,0,0,3,0.345,1,0.3,0.27117,3,0,1,1,0,0,0,0,0,0,0,0,0,1
"Singapore","Q4",3,0,0,0,0,0,3,0.345,1,0.3,0.27117,3,0,1,1,0,0,0,0,0,0,0,0,0,1
"Singapore","Summary",3,0,0,0,0,0,3,0.345,1,0.3,0.27117,3,0,1,1,0,0,0,0,0,0,0,0,0,1
"Slovakia","Q2",3,0,1,2,0,0,0,0.717,2,0.3,0.2434932,3,0,0,0,0,0,0,0,0,1,1,0,0,0
"Slovakia","Q3",0,0,0,2,0,0,0,0.717,2,0.1,0.0811644,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Slovakia","Q4",0,0,0,2,0,0,0,0.717,2,0.1,0.0811644,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Slovakia","Summary",3,0,1,2,0,0,0,0.717,2,0.3,0.135274,3,0,0,0,0,0,0,0,0,1,1,0,0,0
"Slovenia","Q2",0,0,0,2,0,0,2,0.714,3,0.2,0.1633632,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Slovenia","Q3",0,0,0,2,0,0,2,0.714,3,0.2,0.1633632,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Slovenia","Q4",0,0,0,2,0,0,2,0.714,3,0.2,0.1633632,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Slovenia","Summary",0,0,0,2,0,0,2,0.714,3,0.2,0.1633632,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Somalia","Q2",0,0,2,0,3,0,3,0.102,0,0.4,0.1465536,0,0,1,1,0,2,1,1,0,2,0,4,0,NA
"Somalia","Q3",0,0,0,0,0,0,3,0.102,0,0.15,0.0549576,0,0,1,1,0,2,1,1,0,0,0,0,0,NA
"Somalia","Q4",0,0,0,0,0,0,3,0.102,0,0.15,0.0549576,0,0,1,1,0,2,1,1,0,0,0,0,0,NA
"Somalia","Summary",0,0,2,0,3,0,3,0.102,0,0.4,0.0854896,0,0,1,1,0,2,1,1,0,2,0,4,0,NA
"South Africa","Q2",0,0,3,0,0,1,3,0.575,2,0.35,0.342125,0,0,0,1,0,0,1,1,1,3,1,2,1,1
"South Africa","Q3",0,0,3,0,0,1,0,0.575,2,0.2,0.1955,0,0,0,0,0,0,0,0,1,3,1,2,1,1
"South Africa","Q4",0,0,3,0,0,1,0,0.575,2,0.2,0.1955,0,0,0,0,0,0,0,0,1,3,0,2,1,1
"South Africa","Summary",0,0,3,0,0,1,3,0.575,2,0.35,0.244375,0,0,0,1,0,0,1,1,1,3,1,2,1,1
"South Korea","Q2",0,0,0,2,0,0,0,0.78,3,0.1,0.06864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Q3",0,0,0,2,0,0,0,0.78,3,0.1,0.06864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Q4",0,0,0,2,0,0,0,0.78,3,0.1,0.06864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Summary",0,0,0,2,0,0,0,0.78,3,0.1,0.06864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Sudan","Q2",0,0,0,0,0,0,3,0.064,0,0.15,0.0359424,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"South Sudan","Q3",0,0,0,0,0,0,3,0.064,0,0.15,0.0359424,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"South Sudan","Q4",0,0,0,0,0,0,3,0.064,0,0.15,0.0359424,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"South Sudan","Summary",0,0,0,0,0,0,3,0.064,0,0.15,0.0359424,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"Spain","Q2",0,0,1,2,0,0,1,0.815,3,0.2,0.12062,0,0,0,0,0,1,0,0,0,1,1,2,0,0
"Spain","Q3",0,0,0,2,0,0,0,0.815,3,0.1,0.06031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain","Q4",0,0,0,2,0,0,0,0.815,3,0.1,0.06031,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Spain","Summary",0,0,1,2,0,0,1,0.815,3,0.2,0.0804133333333334,0,0,0,0,0,1,0,0,0,1,1,2,0,0
"Sri Lanka","Q2",3,3,1,0,3,1,3,0.469,2,0.7,0.6973092,3,1,0,1,0,0,0,0,1,1,1,4,0,NA
"Sri Lanka","Q3",3,3,0,0,3,1,3,0.469,2,0.65,0.6475014,3,1,0,1,0,0,0,0,1,0,1,4,0,NA
"Sri Lanka","Q4",3,3,0,0,0,1,3,0.469,2,0.5,0.498078,3,1,0,1,0,0,0,0,1,0,1,0,0,NA
"Sri Lanka","Summary",3,3,1,0,3,1,3,0.469,2,0.7,0.6142962,3,1,0,1,0,0,0,0,1,1,1,4,0,NA
"Sudan","Q2",0,0,0,2,3,0,2,0.087,0,0.35,0.1112034,0,0,0,0,0,0,1,0,0,0,1,5,0,0
"Sudan","Q3",0,0,0,2,3,0,0,0.087,0,0.25,0.079431,0,0,0,0,0,0,0,0,0,0,1,5,0,0
"Sudan","Q4",0,0,0,2,3,0,0,0.087,0,0.25,0.079431,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Sudan","Summary",0,0,0,2,3,0,2,0.087,0,0.35,0.0900218,0,0,0,0,0,0,1,0,0,0,1,5,0,0
"Sweden","Q2",0,0,0,0,0,0,0,0.829,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sweden","Q3",0,0,0,2,0,0,0,0.829,3,0.1,0.0567036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sweden","Q4",0,0,0,0,0,0,0,0.829,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sweden","Summary",0,0,0,2,0,0,0,0.829,3,0.1,0.0189012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Switzerland","Q2",0,0,0,0,0,0,0,0.827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Switzerland","Q3",0,0,0,0,0,0,0,0.827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Switzerland","Q4",0,0,0,0,0,0,0,0.827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Switzerland","Summary",0,0,0,0,0,0,0,0.827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Taiwan","Q2",0,0,0,0,0,0,0,0.697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Taiwan","Q3",0,0,0,0,0,0,0,0.697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Taiwan","Q4",0,0,0,0,0,0,0,0.697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Taiwan","Summary",0,0,0,0,0,0,0,0.697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Tajikistan","Q2",0,0,0,2,0,1,3,0.062,1,0.3,0.0697872,0,0,1,1,0,2,1,0,1,0,0,0,0,0
"Tajikistan","Q3",0,0,0,2,0,0,3,0.062,1,0.25,0.058156,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"Tajikistan","Q4",0,0,0,2,0,0,3,0.062,1,0.25,0.058156,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"Tajikistan","Summary",0,0,0,2,0,1,3,0.062,1,0.3,0.0620330666666667,0,0,1,1,0,2,1,0,1,0,0,0,0,0
"Tanzania","Q2",0,0,0,0,0,3,3,0.342,1,0.3,0.2700432,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Tanzania","Q3",0,0,0,0,0,3,3,0.342,1,0.3,0.2700432,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Tanzania","Q4",0,0,0,0,0,3,3,0.342,1,0.3,0.2700432,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Tanzania","Summary",0,0,0,0,0,3,3,0.342,1,0.3,0.2700432,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Thailand","Q2",0,0,0,0,2,0,3,0.152,0,0.25,0.128896,0,0,1,1,0,1,0,0,0,0,1,3,2,1
"Thailand","Q3",0,0,0,0,2,0,3,0.152,0,0.25,0.128896,0,0,1,1,0,1,0,0,0,0,0,3,2,1
"Thailand","Q4",0,0,0,0,2,0,3,0.152,0,0.25,0.128896,0,0,1,1,0,1,0,0,0,0,0,3,2,1
"Thailand","Summary",0,0,0,0,2,0,3,0.152,0,0.25,0.128896,0,0,1,1,0,1,0,0,0,0,1,3,2,1
"The Gambia","Q2",0,0,0,0,0,1,3,0.459,2,0.2,0.1986552,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"The Gambia","Q3",0,0,0,0,0,0,0,0.459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"The Gambia","Q4",0,0,0,2,0,0,0,0.459,2,0.1,0.0993276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Gambia","Summary",0,0,0,2,0,1,3,0.459,2,0.2,0.0993276,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"Togo","Q2",0,0,2,0,0,1,0,0.179,1,0.15,0.0881754,0,0,0,0,0,0,0,0,1,2,1,1,0,1
"Togo","Q3",0,0,2,0,0,2,0,0.179,1,0.2,0.1175672,0,0,0,0,0,0,0,0,2,2,1,1,0,1
"Togo","Q4",0,0,2,0,0,2,0,0.179,1,0.2,0.1175672,0,0,0,0,0,0,0,0,2,2,1,1,0,1
"Togo","Summary",0,0,2,0,0,2,0,0.179,1,0.2,0.107769933333333,0,0,0,0,0,0,0,0,2,2,1,1,0,1
"Tunisia","Q2",0,0,0,2,2,0,3,0.655,3,0.35,0.316365,0,0,0,1,0,0,0,0,0,0,1,3,0,0
"Tunisia","Q3",0,0,0,2,2,0,0,0.655,3,0.2,0.18078,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Tunisia","Q4",0,0,0,2,2,0,0,0.655,3,0.2,0.18078,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Tunisia","Summary",0,0,0,2,2,0,3,0.655,3,0.35,0.225975,0,0,0,1,0,0,0,0,0,0,1,3,0,0
"Turkey","Q2",0,0,1,2,2,1,3,0.101,1,0.45,0.1634382,0,0,1,1,0,2,1,1,1,1,0,3,0,0
"Turkey","Q3",0,0,1,2,2,2,3,0.101,1,0.5,0.181598,0,0,1,1,0,2,1,1,2,1,0,3,0,0
"Turkey","Q4",0,0,1,2,2,2,3,0.101,1,0.5,0.181598,0,0,1,1,0,2,1,1,2,1,0,3,0,0
"Turkey","Summary",0,0,1,2,2,2,3,0.101,1,0.5,0.175544733333333,0,0,1,1,0,2,1,1,2,1,0,3,0,0
"Turkmenistan","Q2",0,0,0,0,0,3,3,0.053,1,0.3,0.0602292,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Turkmenistan","Q3",0,0,0,0,0,3,3,0.053,1,0.3,0.0602292,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Turkmenistan","Q4",0,0,0,0,0,3,3,0.053,1,0.3,0.0602292,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Turkmenistan","Summary",0,0,0,0,0,3,3,0.053,1,0.3,0.0602292,0,0,1,1,0,2,0,0,3,0,0,0,0,NA
"Uganda","Q2",3,0,3,2,0,1,3,0.222,1,0.6,0.4145184,3,0,1,1,0,1,0,1,1,3,1,2,0,0
"Uganda","Q3",3,0,3,2,0,1,3,0.222,1,0.6,0.4145184,3,0,1,1,0,1,0,1,1,3,1,2,0,0
"Uganda","Q4",3,0,3,2,0,0,3,0.222,1,0.55,0.3799752,3,0,1,1,0,1,0,1,0,3,1,2,0,0
"Uganda","Summary",3,0,3,2,0,1,3,0.222,1,0.6,0.403004,3,0,1,1,0,1,0,1,1,3,1,2,0,0
"Ukraine","Q2",0,0,0,0,0,0,3,0.292,1,0.15,0.1240416,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"Ukraine","Q3",0,0,0,0,0,0,1,0.292,1,0.05,0.0413472,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"Ukraine","Q4",0,0,0,0,0,0,1,0.292,1,0.05,0.0413472,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"Ukraine","Summary",0,0,0,0,0,0,3,0.292,1,0.15,0.068912,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"United Arab Emirates","Q2",0,0,0,0,0,0,3,0.091,0,0.15,0.0496314,0,0,1,1,0,0,0,0,0,0,0,0,3,NA
"United Arab Emirates","Q3",0,0,0,0,0,0,3,0.091,0,0.15,0.0496314,0,0,1,1,0,0,0,0,0,0,0,0,3,NA
"United Arab Emirates","Q4",0,0,0,0,0,0,3,0.091,0,0.15,0.0496314,0,0,1,1,0,0,0,0,0,0,0,0,3,NA
"United Arab Emirates","Summary",0,0,0,0,0,0,3,0.091,0,0.15,0.0496314,0,0,1,1,0,0,0,0,0,0,0,0,3,NA
"United Kingdom","Q2",1,0,0,0,0,0,1,0.79,3,0.1,0.06636,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"United Kingdom","Q3",1,0,0,0,0,0,1,0.79,3,0.1,0.06636,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"United Kingdom","Q4",1,0,0,0,0,0,2,0.79,3,0.15,0.09954,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"United Kingdom","Summary",1,0,0,0,0,0,2,0.79,3,0.15,0.07742,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"United States of America","Q2",0,0,0,2,0,2,2,0.7,3,0.3,0.252,0,0,0,0,0,1,1,0,2,0,0,0,0,0
"United States of America","Q3",0,0,0,2,0,2,1,0.7,3,0.25,0.21,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"United States of America","Q4",0,0,0,2,0,2,1,0.7,3,0.25,0.21,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"United States of America","Summary",0,0,0,2,0,2,2,0.7,3,0.3,0.224,0,0,0,0,0,1,1,0,2,0,0,0,0,0
"Uruguay","Q2",0,0,0,2,0,0,0,0.78,3,0.1,0.06864,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Uruguay","Q3",0,0,0,2,0,0,0,0.78,3,0.1,0.06864,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Uruguay","Q4",0,0,1,2,0,0,0,0.78,3,0.15,0.10296,0,0,0,0,0,0,0,0,0,1,0,2,0,0
"Uruguay","Summary",0,0,1,2,0,0,0,0.78,3,0.15,0.08008,0,0,0,0,0,0,0,0,0,1,0,2,0,0
"Uzbekistan","Q2",0,0,0,2,0,0,3,0.088,0,0.25,0.080256,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Uzbekistan","Q3",0,0,0,2,0,0,3,0.088,0,0.25,0.080256,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Uzbekistan","Q4",0,0,0,2,0,0,3,0.088,0,0.25,0.080256,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Uzbekistan","Summary",0,0,0,2,0,0,3,0.088,0,0.25,0.080256,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Venezuela","Q2",0,3,3,0,2,2,3,0.086,1,0.65,0.2043704,0,1,1,1,1,2,1,1,2,3,1,3,0,1
"Venezuela","Q3",0,3,3,0,2,2,3,0.086,1,0.65,0.2043704,0,1,1,1,1,2,1,1,2,3,1,3,0,1
"Venezuela","Q4",0,3,3,0,2,2,3,0.086,1,0.65,0.2043704,0,1,1,1,1,2,1,1,2,3,1,3,0,1
"Venezuela","Summary",0,3,3,0,2,2,3,0.086,1,0.65,0.2043704,0,1,1,1,1,2,1,1,2,3,1,3,0,1
"Vietnam","Q2",0,0,0,0,0,0,3,0.122,0,0.15,0.0642696,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"Vietnam","Q3",0,0,0,0,0,0,3,0.122,0,0.15,0.0642696,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"Vietnam","Q4",0,0,0,0,0,0,3,0.122,0,0.15,0.0642696,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"Vietnam","Summary",0,0,0,0,0,0,3,0.122,0,0.15,0.0642696,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
"Zambia","Q2",0,0,1,2,3,0,0,0.274,1,0.3,0.2387088,0,0,0,0,0,0,0,0,0,1,0,4,0,0
"Zambia","Q3",0,0,0,2,3,0,0,0.274,1,0.25,0.198924,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Zambia","Q4",0,0,0,2,0,0,0,0.274,1,0.1,0.0795696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zambia","Summary",0,0,1,2,3,0,0,0.274,1,0.3,0.1724008,0,0,0,0,0,0,0,0,0,1,0,4,0,0
"Zimbabwe","Q2",0,0,2,2,0,0,3,0.175,1,0.35,0.202125,0,0,0,1,0,2,1,1,0,2,1,2,0,0
"Zimbabwe","Q3",0,0,2,2,0,0,3,0.175,1,0.35,0.202125,0,0,0,1,0,2,1,1,0,2,1,2,0,0
"Zimbabwe","Q4",0,0,2,2,0,0,3,0.175,1,0.35,0.202125,0,0,0,1,0,2,1,1,0,2,1,2,0,0
"Zimbabwe","Summary",0,0,2,2,0,0,3,0.175,1,0.35,0.202125,0,0,0,1,0,2,1,1,0,2,1,2,0,0
